CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
991130,17,P,P,1.0,1.0,1.0,68640,50574.806350015046,,18065.193649984954
990566,17,Y,Y,1.0,1.0,1.0,93786,16379.664072822712,,77406.3359271773
991022,17,P,P,1.0,1.0,1.0,92177,214249.17090035326,,122072.17090035326
991896,17,F,Y,0.0,0.0,0.0,4103,26837.006964054897,,22734.006964054897
991586,17,Y,Y,1.0,1.0,1.0,59910,19086.665246165405,,40823.3347538346
991479,17,W,D,0.0,0.0,0.0,70415,423204.9725823761,,352789.9725823761
991971,17,Y,Y,1.0,1.0,1.0,26114,28637.255955791734,,2523.255955791734
990565,17,Y,Y,1.0,1.0,1.0,83775,21271.275312327885,,62503.72468767212
991370,17,P,P,1.0,1.0,1.0,245803,69342.43638329196,,176460.56361670804
990777,17,P,P,1.0,1.0,1.0,3811,112643.53026456413,,108832.53026456413
990601,17,D,D,1.0,1.0,1.0,1210427,485438.2388139517,,724988.7611860483
990388,17,S,Y,0.0,0.0,0.0,68379,10893.970974308835,,57485.02902569117
990167,17,S,S,1.0,1.0,1.0,7145,397.15404922116,,6747.84595077884
990021,17,A,A,1.0,1.0,1.0,2102,21983.63130596567,,19881.63130596567
990647,17,P,Y,0.0,0.0,0.0,9262,9661.525067631766,,399.52506763176643
991268,17,S,Y,0.0,0.0,0.0,233310,12490.910311421883,,220819.08968857813
991591,17,Y,Y,1.0,1.0,1.0,9117,21385.792473937203,,12268.792473937203
990190,17,Y,Y,1.0,1.0,1.0,77950,17538.931081024897,,60411.0689189751
991807,17,P,P,1.0,1.0,1.0,89183,209008.25596132895,,119825.25596132895
990700,17,X,P,0.0,0.0,0.0,28356,157312.2825481684,,128956.28254816841
991083,17,X,X,1.0,1.0,1.0,90974,538327.1463375384,,447353.1463375384
990748,17,W,,0.0,0.0,0.0,510561,0.0,,510561.0
991185,17,Y,Y,1.0,1.0,1.0,1943,11830.683378092432,,9887.683378092432
991216,17,P,P,1.0,1.0,1.0,52129,99280.87042950251,,47151.87042950251
990344,17,P,P,1.0,1.0,1.0,7688,15522.987910268852,,7834.987910268852
990770,17,W,W,1.0,1.0,1.0,5101,178677.74652275885,,173576.74652275885
990331,17,Y,Y,1.0,1.0,1.0,13333,14089.824853016915,,756.8248530169149
991639,17,W,W,1.0,1.0,1.0,67152,358901.52559087815,,291749.52559087815
991045,17,W,W,1.0,1.0,1.0,95281,167780.1418812114,,72499.1418812114
991295,17,P,P,1.0,1.0,1.0,1189,200161.004510093,,198972.004510093
991460,17,Y,Y,1.0,1.0,1.0,65375,12718.669961127756,,52656.33003887224
990891,18,P,P,1.0,1.0,1.0,361007,77028.80089662576,,283978.19910337427
990948,18,Y,Y,1.0,1.0,1.0,70780,29718.45036732918,,41061.54963267082
991447,18,A,A,1.0,1.0,1.0,16942,27479.692108691845,,10537.692108691845
990735,18,A,A,1.0,1.0,1.0,38473,30438.53455080127,,8034.465449198731
990076,18,P,P,1.0,1.0,1.0,253785,50909.14997563475,,202875.85002436524
990445,18,A,A,1.0,1.0,1.0,106176,32253.33362471518,,73922.66637528483
990396,18,Y,Y,1.0,1.0,1.0,4917,34523.44854350191,,29606.44854350191
990177,18,X,X,1.0,1.0,1.0,881687,525223.835551994,,356463.16444800596
991736,18,A,A,1.0,1.0,1.0,44382,23220.214121600715,,21161.785878399285
991402,18,W,W,1.0,1.0,1.0,1229739,161059.66854345083,,1068679.3314565492
990279,18,P,P,1.0,1.0,1.0,99059,56111.15885805804,,42947.84114194196
990617,18,Y,Y,1.0,1.0,1.0,75966,22185.72948128955,,53780.27051871045
991911,18,S,W,0.0,0.0,0.0,2882,5879.198837934918,,2997.1988379349177
990605,18,P,P,1.0,1.0,1.0,79333,76576.33033265323,,2756.669667346767
991919,18,P,P,1.0,1.0,1.0,3071,127798.66157921583,,124727.66157921583
990090,18,Y,Y,1.0,1.0,1.0,2560,13967.192629684901,,11407.192629684901
991520,18,A,A,1.0,1.0,1.0,227374,3437.244211860235,,223936.75578813977
990754,18,W,W,1.0,1.0,1.0,1907004,114719.6790242946,,1792284.3209757055
990499,18,A,A,1.0,1.0,1.0,21394,34029.98497258221,,12635.984972582213
991277,18,Y,Y,1.0,1.0,1.0,7325,20195.722140278584,,12870.722140278584
990012,18,Y,Y,1.0,1.0,1.0,6262,21722.492781299352,,15460.492781299352
990397,18,A,A,1.0,1.0,1.0,208732,27257.146752206845,,181474.85324779316
990285,18,P,P,1.0,1.0,1.0,44190,130388.15696707829,,86198.15696707829
991745,18,H,P,0.0,0.0,0.0,4555,39654.27916374966,,35099.27916374966
990691,18,P,P,1.0,1.0,1.0,81970,95407.97147957567,,13437.971479575674
990258,18,W,X,0.0,0.0,0.0,1030226,418756.7905104397,,611469.2094895602
991040,18,A,A,1.0,1.0,1.0,141364,34979.192875964276,,106384.80712403572
990516,18,D,D,1.0,1.0,1.0,98918,312337.76074006985,,213419.76074006985
991349,18,Y,Y,1.0,1.0,1.0,229099,85908.69138813522,,143190.30861186478
990769,18,Y,Y,1.0,1.0,1.0,14212,18356.671901854716,,4144.6719018547155
991247,18,P,P,1.0,1.0,1.0,8108,284944.64162033156,,276836.64162033156
991204,18,X,S,0.0,0.0,0.0,65731,17878.35952879525,,47852.64047120475
990357,18,A,A,1.0,1.0,1.0,341648,17871.16155381994,,323776.83844618005
990432,18,F,Y,0.0,0.0,0.0,257018,89568.09870855886,,167449.90129144114
990474,18,A,A,1.0,1.0,1.0,376085,38922.696716184255,,337162.30328381574
990218,18,F,Y,0.0,0.0,0.0,111867,19560.473875567943,,92306.52612443206
991597,18,Y,Y,1.0,1.0,1.0,17452,25680.17832767518,,8228.178327675181
991012,18,F,Y,0.0,0.0,0.0,1275,19330.496263123427,,18055.496263123427
991009,18,D,X,0.0,0.0,0.0,1728000,547942.3338632708,,1180057.666136729
991093,18,Y,Y,1.0,1.0,1.0,7323,35120.86505322991,,27797.865053229907
991915,18,A,A,1.0,1.0,1.0,58537,46091.2416841744,,12445.758315825602
990697,18,A,A,1.0,1.0,1.0,4095,24870.655837159786,,20775.655837159786
991719,18,F,Y,0.0,0.0,0.0,67397,23320.335333259412,,44076.66466674059
990790,18,Y,Y,1.0,1.0,1.0,44172,59302.75637533265,,15130.756375332647
990704,18,A,A,1.0,1.0,1.0,65120,27182.864266990564,,37937.13573300943
991120,18,P,P,1.0,1.0,1.0,90837,28825.596288582503,,62011.4037114175
990634,18,W,W,1.0,1.0,1.0,889060,523823.7230680602,,365236.2769319398
991546,18,P,P,1.0,1.0,1.0,363532,171403.28497139542,,192128.71502860458
990636,18,A,A,1.0,1.0,1.0,1963,17808.14921700183,,15845.149217001828
990370,18,Y,Y,1.0,1.0,1.0,172263,19500.354600640338,,152762.64539935967
990269,18,X,,0.0,0.0,0.0,418604,196596.72759983552,,222007.27240016448
990047,18,A,A,1.0,1.0,1.0,59444,41748.79740222868,,17695.20259777132
991220,18,A,A,1.0,1.0,1.0,309732,66769.8832097611,,242962.11679023888
991570,18,W,P,0.0,0.0,0.0,19795,183854.28351343868,,164059.28351343868
991831,18,Y,Y,1.0,1.0,1.0,2955,14339.94446481418,,11384.94446481418
990444,18,Y,Y,1.0,1.0,1.0,1594,41240.87622846778,,39646.87622846778
991003,18,Y,Y,1.0,1.0,1.0,985,28381.00188138168,,27396.00188138168
991558,18,S,A,0.0,0.0,0.0,65707,8264.275589804281,,57442.72441019572
991214,18,P,P,1.0,1.0,1.0,172106,207771.4743151218,,35665.4743151218
990575,18,Y,Y,1.0,1.0,1.0,228063,37253.83311691964,,190809.16688308035
991553,18,P,P,1.0,1.0,1.0,27570,73146.46905444005,,45576.46905444005
990727,18,D,,0.0,0.0,0.0,230892,22251.91077668351,,208640.0892233165
991378,18,Y,Y,1.0,1.0,1.0,4860,19594.185676137527,,14734.185676137527
991116,18,W,S,0.0,0.0,0.0,80897,31615.84890139872,,49281.15109860128
990471,18,W,A,0.0,0.0,0.0,863,8535.348707126564,,7672.3487071265645
990400,18,W,,0.0,0.0,0.0,351686,39507.055143687234,,312178.94485631277
990512,18,Y,,0.0,0.0,0.0,65227,14035.021598579639,,51191.97840142036
990321,18,W,P,0.0,0.0,0.0,256205,88474.29011560857,,167730.70988439143
990828,18,Y,Y,1.0,1.0,1.0,5227,23435.30718493676,,18208.30718493676
990921,18,P,P,1.0,1.0,1.0,190401,120873.93221496105,,69527.06778503895
990246,18,Y,Y,1.0,1.0,1.0,228056,24719.242503182388,,203336.75749681762
991417,18,F,F,1.0,1.0,1.0,9136,22077.738278148212,,12941.738278148212
990785,18,W,P,0.0,0.0,0.0,76513,165239.8331694543,,88726.8331694543
990490,18,A,A,1.0,1.0,1.0,264599,15656.304579538517,,248942.69542046147
990962,18,Y,Y,1.0,1.0,1.0,9410,16515.17712631932,,7105.177126319319
990981,18,Y,Y,1.0,1.0,1.0,49601,31065.83113394925,,18535.16886605075
990993,18,A,A,1.0,1.0,1.0,78730,19959.07522639549,,58770.92477360451
991657,18,A,A,1.0,1.0,1.0,8848,12312.36508162214,,3464.3650816221398
990181,18,Y,Y,1.0,1.0,1.0,321892,45444.37339091154,,276447.62660908845
990302,18,P,P,1.0,1.0,1.0,62537,32156.341297253457,,30380.658702746543
991710,18,W,W,1.0,1.0,1.0,1107595,316337.38104129647,,791257.6189587035
990477,18,A,A,1.0,1.0,1.0,68885,18519.668272649982,,50365.331727350014
991540,18,W,W,1.0,1.0,1.0,270478,318247.9547980831,,47769.95479808311
990659,18,F,Y,0.0,0.0,0.0,67479,26363.306227210873,,41115.69377278913
991663,18,X,W,0.0,0.0,0.0,40672,492387.80196253245,,451715.80196253245
990284,18,Y,Y,1.0,1.0,1.0,6470,11321.537623792374,,4851.537623792374
990798,18,P,P,1.0,1.0,1.0,96920,189731.45628325688,,92811.45628325688
990438,18,W,,0.0,0.0,0.0,1032270,60205.54581739642,,972064.4541826036
991399,18,A,A,1.0,1.0,1.0,23123,25940.506116830365,,2817.5061168303655
990470,18,P,P,1.0,1.0,1.0,395877,164420.01002224511,,231456.98997775489
991693,18,F,Y,0.0,0.0,0.0,53289,22382.7243385956,,30906.2756614044
990640,18,F,Y,0.0,0.0,0.0,2392,36484.58383585389,,34092.58383585389
991713,18,Y,Y,1.0,1.0,1.0,75,26986.330265041604,,26911.330265041604
991528,18,Y,Y,1.0,1.0,1.0,77182,38068.779520483884,,39113.220479516116
991823,18,Y,Y,1.0,1.0,1.0,8697,23451.89027118073,,14754.890271180731
990161,18,F,Y,0.0,0.0,0.0,6138,17686.281489513018,,11548.281489513018
990822,18,D,X,0.0,0.0,0.0,1728000,500749.11766078864,,1227250.8823392114
990878,18,F,Y,0.0,0.0,0.0,72570,10415.865909093947,,62154.13409090605
990153,18,W,A,0.0,0.0,0.0,7241,13303.379039445912,,6062.379039445912
990510,18,W,W,1.0,1.0,1.0,789116,228775.1837889403,,560340.8162110597
991446,18,W,P,0.0,0.0,0.0,9725,203566.7841692453,,193841.7841692453
991144,18,Y,Y,1.0,1.0,1.0,15404,19590.43563906795,,4186.4356390679495
991895,18,F,Y,0.0,0.0,0.0,29013,22604.6223397295,,6408.3776602705
990009,18,A,A,1.0,1.0,1.0,241355,85303.87653153753,,156051.12346846247
991015,18,Y,Y,1.0,1.0,1.0,3473,24719.896023822545,,21246.896023822545
991907,18,Y,Y,1.0,1.0,1.0,9533,15535.640624738297,,6002.6406247382965
990453,18,Y,Y,1.0,1.0,1.0,67859,18881.68325688461,,48977.316743115385
991635,18,X,X,1.0,1.0,1.0,1402231,358564.6048744322,,1043666.3951255678
991439,18,X,Y,0.0,0.0,0.0,16998,14210.23140699896,,2787.7685930010393
990473,18,X,D,0.0,0.0,0.0,152764,282031.5672015448,,129267.56720154482
991983,18,P,P,1.0,1.0,1.0,1769936,34740.839718334355,,1735195.1602816656
991705,18,Y,Y,1.0,1.0,1.0,89175,22595.029149955128,,66579.97085004488
990955,18,W,W,1.0,1.0,1.0,320701,188543.50372638972,,132157.49627361028
991350,18,P,P,1.0,1.0,1.0,90771,163260.70139834177,,72489.70139834177
991148,18,P,P,1.0,1.0,1.0,103360,67219.51157547784,,36140.48842452216
990144,18,Y,Y,1.0,1.0,1.0,17985,17520.353523770635,,464.64647622936536
990982,18,Y,Y,1.0,1.0,1.0,86194,16367.592436846991,,69826.40756315301
990884,18,P,P,1.0,1.0,1.0,363172,311938.86653801205,,51233.13346198795
990401,18,F,Y,0.0,0.0,0.0,12008,6094.101547971295,,5913.898452028705
991662,18,Y,Y,1.0,1.0,1.0,54589,33408.10767851629,,21180.892321483712
991590,18,X,W,0.0,0.0,0.0,433232,206797.88885880407,,226434.11114119593
990220,18,A,A,1.0,1.0,1.0,23753,21236.34124320254,,2516.6587567974602
990699,18,W,,0.0,0.0,0.0,5380,0.0,,5380.0
990952,18,A,A,1.0,1.0,1.0,16842,11867.865465740584,,4974.134534259416
991649,18,F,Y,0.0,0.0,0.0,3735,17948.008799284384,,14213.008799284384
991886,18,P,P,1.0,1.0,1.0,5230352,191429.57417910208,,5038922.425820898
991411,18,P,P,1.0,1.0,1.0,90529,159131.95528308273,,68602.95528308273
991410,18,W,W,1.0,1.0,1.0,525107,625001.0487424063,,99894.0487424063
991137,18,A,A,1.0,1.0,1.0,87439,23392.080802028293,,64046.91919797171
991716,18,W,,0.0,0.0,0.0,25705,43828.07196351159,,18123.07196351159
991257,18,F,Y,0.0,0.0,0.0,321981,24868.10340748974,,297112.8965925103
991258,18,A,A,1.0,1.0,1.0,507,25971.15993402714,,25464.15993402714
991701,18,Y,Y,1.0,1.0,1.0,9641,14365.42406316896,,4724.424063168961
990318,18,D,X,0.0,0.0,0.0,703319,502094.2357663244,,201224.7642336756
990649,18,W,W,1.0,1.0,1.0,682536,115797.90176650605,,566738.098233494
991480,18,X,D,0.0,0.0,0.0,483500,569011.0994672301,,85511.09946723015
990710,18,Y,Y,1.0,1.0,1.0,74095,16990.927821775153,,57104.072178224844
990633,18,A,A,1.0,1.0,1.0,4984,26474.207446787623,,21490.207446787623
991307,18,F,Y,0.0,0.0,0.0,8789,17779.42975924703,,8990.429759247028
991953,18,Y,Y,1.0,1.0,1.0,96995,20041.90280224627,,76953.09719775373
991530,18,Y,Y,1.0,1.0,1.0,6626,15323.66719766564,,8697.66719766564
991355,18,A,A,1.0,1.0,1.0,5393,22854.142377165866,,17461.142377165866
991644,18,W,,0.0,0.0,0.0,945248,911.6304665730614,,944336.369533427
990796,18,Y,Y,1.0,1.0,1.0,17410,30022.06310963888,,12612.063109638879
990578,18,A,A,1.0,1.0,1.0,48935,57716.42750068856,,8781.427500688558
991267,18,P,P,1.0,1.0,1.0,10424,46413.038946560904,,35989.038946560904
990541,18,W,,0.0,0.0,0.0,7880,0.0,,7880.0
991195,18,W,W,1.0,1.0,1.0,1122281,148296.21315194404,,973984.7868480559
991431,18,P,Y,0.0,0.0,0.0,87873,15028.52093855495,,72844.47906144505
991599,18,P,P,1.0,1.0,1.0,419180,87291.45474865961,,331888.5452513404
990892,18,A,A,1.0,1.0,1.0,5907,24670.804909697577,,18763.804909697577
991039,18,W,X,0.0,0.0,0.0,8593,391836.64770608116,,383243.64770608116
990207,18,X,P,0.0,0.0,0.0,6504,37133.95523647432,,30629.95523647432
990795,18,W,W,1.0,1.0,1.0,288111,412309.30384159286,,124198.30384159286
991598,18,D,,0.0,0.0,0.0,602481,31231.569517053096,,571249.4304829469
990503,18,Y,Y,1.0,1.0,1.0,4226,32453.018089372814,,28227.018089372814
990780,18,W,A,0.0,0.0,0.0,4770,20548.65873637519,,15778.65873637519
990201,18,W,P,0.0,0.0,0.0,63317,34290.59174106727,,29026.40825893273
990041,18,A,A,1.0,1.0,1.0,8858,29453.077830402224,,20595.077830402224
991018,18,Y,Y,1.0,1.0,1.0,12962,19209.086308347178,,6247.086308347178
991797,18,X,Y,0.0,0.0,0.0,4110,20761.318051855556,,16651.318051855556
990419,18,F,Y,0.0,0.0,0.0,15390,17794.426824880808,,2404.4268248808075
991699,18,Y,Y,1.0,1.0,1.0,233567,47364.21665979702,,186202.783340203
990392,18,S,A,0.0,0.0,0.0,54482,27506.71765327794,,26975.28234672206
991523,18,P,S,0.0,0.0,0.0,1858,9988.286929032292,,8130.286929032292
991087,18,A,A,1.0,1.0,1.0,67970,64368.786724935446,,3601.213275064554
990648,18,Y,Y,1.0,1.0,1.0,15233,18713.79781186629,,3480.7978118662904
991368,18,P,P,1.0,1.0,1.0,74746,16120.083824965823,,58625.916175034174
990521,18,P,P,1.0,1.0,1.0,87986,40732.930393550654,,47253.069606449346
991181,18,P,P,1.0,1.0,1.0,115889,155675.76822059153,,39786.76822059153
991065,18,D,W,0.0,0.0,0.0,1053877,246354.12451330762,,807522.8754866924
990217,18,W,W,1.0,1.0,1.0,2939681,131925.06488463283,,2807755.935115367
990879,18,A,A,1.0,1.0,1.0,23222,23687.749569386655,,465.7495693866549
990296,18,W,W,1.0,1.0,1.0,3087463,4731.558794235141,,3082731.4412057647
991486,18,Y,Y,1.0,1.0,1.0,12140,20868.426077339325,,8728.426077339325
990456,18,Y,Y,1.0,1.0,1.0,28608,17548.376303861874,,11059.623696138126
990996,18,W,W,1.0,1.0,1.0,434116,305292.14238796424,,128823.85761203576
990402,18,Y,W,0.0,0.0,0.0,269,138041.85777898238,,137772.85777898238
990703,18,A,A,1.0,1.0,1.0,18880,20195.201173353176,,1315.2011733531763
991796,18,P,P,1.0,1.0,1.0,534077,131900.8476292127,,402176.15237078734
991130,18,A,A,1.0,1.0,1.0,7226,25278.30474968006,,18052.30474968006
990566,18,X,D,0.0,0.0,0.0,496203,413594.593982109,,82608.40601789101
991022,18,A,A,1.0,1.0,1.0,12338,59001.45869906426,,46663.45869906426
991896,18,F,Y,0.0,0.0,0.0,69515,14437.750610431567,,55077.24938956843
991479,18,P,P,1.0,1.0,1.0,47246,120118.09243759663,,72872.09243759663
991971,18,X,D,0.0,0.0,0.0,166839,570811.1172606273,,403972.11726062733
991370,18,A,A,1.0,1.0,1.0,5701,22539.39049885048,,16838.39049885048
990777,18,A,A,1.0,1.0,1.0,77676,32817.97237516589,,44858.02762483411
990601,18,D,X,0.0,0.0,0.0,1728000,480100.6274813405,,1247899.3725186596
990388,18,F,Y,0.0,0.0,0.0,2992,20078.906867172867,,17086.906867172867
990167,18,W,Y,0.0,0.0,0.0,50473,3553.7743403470126,,46919.225659652984
990021,18,Y,Y,1.0,1.0,1.0,17351,19932.841921453357,,2581.841921453357
990647,18,Y,A,0.0,0.0,0.0,66704,7926.083282490073,,58777.91671750993
991268,18,F,Y,0.0,0.0,0.0,9315,27581.345394681473,,18266.345394681473
991591,18,W,W,1.0,1.0,1.0,1630324,470430.3469325851,,1159893.6530674149
990190,18,W,W,1.0,1.0,1.0,1275935,323580.11601516703,,952354.883984833
991807,18,A,A,1.0,1.0,1.0,1430,19520.066571081286,,18090.066571081286
990700,18,P,P,1.0,1.0,1.0,223717,94394.33630553666,,129322.66369446334
990748,18,P,P,1.0,1.0,1.0,0,192257.23957399314,,192257.23957399314
991185,18,W,W,1.0,1.0,1.0,3994,185793.50120318917,,181799.50120318917
991216,18,A,A,1.0,1.0,1.0,43439,38631.38372554543,,4807.616274454573
990344,18,A,A,1.0,1.0,1.0,64740,15280.687426319497,,49459.3125736805
990770,18,P,P,1.0,1.0,1.0,81188,53009.13066021923,,28178.869339780773
990331,18,P,P,1.0,1.0,1.0,80954,37736.85268817495,,43217.14731182505
991639,18,W,P,0.0,0.0,0.0,40309,146362.01400748684,,106053.01400748684
991045,18,P,P,1.0,1.0,1.0,101437,71738.47733108999,,29698.52266891001
991295,18,A,A,1.0,1.0,1.0,10969,20148.724141788836,,9179.724141788836
991460,18,P,P,1.0,1.0,1.0,17500,59677.482644282776,,42177.482644282776
990891,19,A,A,1.0,1.0,1.0,75731,28081.100643084945,,47649.899356915055
991447,19,Y,Y,1.0,1.0,1.0,44442,56111.09720516746,,11669.097205167462
990735,19,Y,Y,1.0,1.0,1.0,98958,11637.937946269663,,87320.06205373033
990076,19,A,A,1.0,1.0,1.0,101063,15932.307616123868,,85130.69238387613
990445,19,F,Y,0.0,0.0,0.0,3730,17188.17699725485,,13458.17699725485
991736,19,Y,Y,1.0,1.0,1.0,41629,49544.25362280067,,7915.253622800672
991402,19,P,P,1.0,1.0,1.0,6143,139424.21423042894,,133281.21423042894
990279,19,A,A,1.0,1.0,1.0,67957,31960.599534948462,,35996.40046505154
990617,19,W,,0.0,0.0,0.0,1331390,1273.9105582371894,,1330116.0894417628
991911,19,W,W,1.0,1.0,1.0,21347,7328.077987657033,,14018.922012342966
990605,19,A,A,1.0,1.0,1.0,238650,19864.51818811171,,218785.48181188828
991919,19,A,A,1.0,1.0,1.0,8351,25557.34881509331,,17206.34881509331
990090,19,W,W,1.0,1.0,1.0,928503,19791.03102518392,,908711.968974816
991520,19,W,W,1.0,1.0,1.0,7328,4609.191678332626,,2718.808321667374
990754,19,P,P,1.0,1.0,1.0,169160,174303.97948975355,,5143.979489753547
990499,19,Y,Y,1.0,1.0,1.0,93786,19317.946817245705,,74468.05318275429
990012,19,W,W,1.0,1.0,1.0,443743,314782.3718350674,,128960.6281649326
990397,19,Y,Y,1.0,1.0,1.0,29483,20977.580978790375,,8505.419021209625
990285,19,A,A,1.0,1.0,1.0,34077,70011.30859320311,,35934.30859320311
991745,19,S,P,0.0,0.0,0.0,103408,33166.8599176736,,70241.1400823264
990691,19,A,A,1.0,1.0,1.0,68868,38546.33664563373,,30321.66335436627
990258,19,P,P,1.0,1.0,1.0,104481,105197.6983385423,,716.6983385422936
991040,19,Y,Y,1.0,1.0,1.0,11866,25128.734837131033,,13262.734837131033
990516,19,X,X,1.0,1.0,1.0,1631339,372769.80078159296,,1258569.199218407
991349,19,D,D,1.0,1.0,1.0,97777,575160.9013191967,,477383.9013191967
990769,19,P,P,1.0,1.0,1.0,61960,83531.5778777455,,21571.577877745498
991247,19,A,A,1.0,1.0,1.0,10928,10648.453750793427,,279.5462492065726
991204,19,S,W,0.0,0.0,0.0,93651,46575.99678429956,,47075.00321570044
990357,19,Y,Y,1.0,1.0,1.0,184298,20886.8032626992,,163411.1967373008
990432,19,Y,Y,1.0,1.0,1.0,8556,58922.61081730047,,50366.61081730047
990474,19,Y,Y,1.0,1.0,1.0,5626,25403.15801839525,,19777.15801839525
990218,19,Y,Y,1.0,1.0,1.0,321892,41097.64731571499,,280794.352684285
991012,19,Y,Y,1.0,1.0,1.0,90471,18851.066431422183,,71619.93356857782
991009,19,D,X,0.0,0.0,0.0,1728000,532705.882385943,,1195294.117614057
991093,19,K,W,0.0,0.0,0.0,219970,163385.1662538463,,56584.83374615369
991915,19,Y,Y,1.0,1.0,1.0,95066,20748.138205171646,,74317.86179482835
990697,19,Y,Y,1.0,1.0,1.0,89098,17818.918435664033,,71279.08156433597
991719,19,Y,Y,1.0,1.0,1.0,4502,25895.379283569746,,21393.379283569746
990704,19,Y,Y,1.0,1.0,1.0,24597,27590.621072069356,,2993.621072069356
991120,19,A,A,1.0,1.0,1.0,5630,12371.205829731327,,6741.205829731327
990634,19,P,P,1.0,1.0,1.0,86195,125800.52838722631,,39605.52838722631
991546,19,A,A,1.0,1.0,1.0,54378,66748.36018565935,,12370.360185659345
990636,19,Y,Y,1.0,1.0,1.0,88829,25112.7929409491,,63716.207059050896
990370,19,X,D,0.0,0.0,0.0,1111740,525048.2481196199,,586691.7518803801
990047,19,Y,Y,1.0,1.0,1.0,87413,27216.42810062275,,60196.571899377246
991220,19,Y,Y,1.0,1.0,1.0,6946,32549.532606932535,,25603.532606932535
991570,19,P,P,1.0,1.0,1.0,340496,142556.09475788698,,197939.90524211302
990444,19,P,P,1.0,1.0,1.0,1326,61538.10522912087,,60212.10522912087
991558,19,A,A,1.0,1.0,1.0,14700,13484.452037759469,,1215.547962240531
991214,19,A,A,1.0,1.0,1.0,12966,19544.638330622263,,6578.638330622263
990575,19,P,P,1.0,1.0,1.0,95004,190283.44694320494,,95279.44694320494
991553,19,X,A,0.0,0.0,0.0,54133,32636.389199182773,,21496.610800817227
990727,19,X,X,1.0,1.0,1.0,350396,481751.39595721965,,131355.39595721965
991378,19,P,P,1.0,1.0,1.0,82357,56431.33464942227,,25925.66535057773
991116,19,P,P,1.0,1.0,1.0,395,25230.932209880037,,24835.932209880037
990471,19,Y,A,0.0,0.0,0.0,75170,10645.377271553445,,64524.62272844656
990400,19,P,P,1.0,1.0,1.0,356961,239557.18926064874,,117403.81073935126
990321,19,P,P,1.0,1.0,1.0,72950,55982.341308478506,,16967.658691521494
990828,19,W,W,1.0,1.0,1.0,610370,242851.3771878498,,367518.62281215016
990921,19,A,A,1.0,1.0,1.0,73544,43553.18022027896,,29990.819779721038
991417,19,F,F,1.0,1.0,1.0,49213,67846.36734045816,,18633.367340458164
990785,19,P,P,1.0,1.0,1.0,270209,120696.86511321299,,149512.134886787
990490,19,Y,Y,1.0,1.0,1.0,20621,19301.30824340021,,1319.69175659979
990993,19,Y,Y,1.0,1.0,1.0,261832,15576.444049046937,,246255.55595095307
991657,19,F,Y,0.0,0.0,0.0,86210,23481.28328676513,,62728.71671323487
990302,19,A,A,1.0,1.0,1.0,79906,22049.119006340603,,57856.8809936594
991710,19,P,P,1.0,1.0,1.0,191269,147871.74533087332,,43397.254669126676
990477,19,W,Y,0.0,0.0,0.0,16233,24593.789660106304,,8360.789660106304
991540,19,P,P,1.0,1.0,1.0,4076,100408.16887261628,,96332.16887261628
990659,19,Y,Y,1.0,1.0,1.0,6049,34079.091499929826,,28030.091499929826
991663,19,W,W,1.0,1.0,1.0,324705,54176.39250700748,,270528.60749299254
990284,19,W,P,0.0,0.0,0.0,74931,88165.10086934584,,13234.100869345843
990798,19,A,A,1.0,1.0,1.0,12494,11825.083754305431,,668.9162456945687
990438,19,P,P,1.0,1.0,1.0,203155,146684.77922025547,,56470.22077974453
991399,19,F,Y,0.0,0.0,0.0,1036,20408.44927393859,,19372.44927393859
990470,19,A,A,1.0,1.0,1.0,56848,37983.17139926791,,18864.828600732093
991693,19,Y,F,0.0,0.0,0.0,5389,24696.298379952743,,19307.298379952743
990640,19,Y,F,0.0,0.0,0.0,6848,32605.31305968552,,25757.31305968552
991823,19,D,,0.0,0.0,0.0,1237665,161594.21143536453,,1076070.7885646354
990161,19,F,Y,0.0,0.0,0.0,65572,19093.04632034052,,46478.95367965948
990822,19,D,X,0.0,0.0,0.0,1728000,494868.12241175445,,1233131.8775882456
990878,19,Y,Y,1.0,1.0,1.0,10870,11414.30981089384,,544.3098108938393
990153,19,A,A,1.0,1.0,1.0,65830,11428.835231914676,,54401.16476808532
990510,19,W,P,0.0,0.0,0.0,6203,217420.1270298614,,211217.1270298614
991446,19,P,P,1.0,1.0,1.0,241926,134917.79483804997,,107008.20516195003
991895,19,Y,Y,1.0,1.0,1.0,55095,18419.010680843232,,36675.98931915677
990009,19,Y,Y,1.0,1.0,1.0,73457,20322.703975041073,,53134.29602495892
990453,19,W,,0.0,0.0,0.0,521659,3327.901269092914,,518331.0987309071
991439,19,Y,Y,1.0,1.0,1.0,4539,25245.6780399847,,20706.6780399847
991983,19,A,A,1.0,1.0,1.0,28269,55371.05289836983,,27102.05289836983
991705,19,P,P,1.0,1.0,1.0,143444,137644.99812231373,,5799.001877686271
990955,19,P,P,1.0,1.0,1.0,184350,46123.01141869069,,138226.98858130933
991350,19,A,A,1.0,1.0,1.0,10928,16347.299387912319,,5419.299387912319
991148,19,A,A,1.0,1.0,1.0,5665,23547.415259846628,,17882.415259846628
990884,19,A,A,1.0,1.0,1.0,90249,24940.62570267994,,65308.37429732006
990401,19,W,Y,0.0,0.0,0.0,153375,18150.75124731483,,135224.24875268518
