CaseID,ActivityID,timestamp,related_objects,weight,price
991384,17,2020-01-14 09:30:34,885634:885636:885633:885635,2.818,4232.99
991384,22,2020-01-14 11:36:46,885634:885636:885633:885635,2.818,4232.99
991384,4,2020-01-15 08:30:39,885633,0.28,449.0
991384,4,2020-01-15 08:55:04,885636,1.37,2500.0
991384,4,2020-01-15 11:22:13,885634,0.98,129.99
991384,1,2020-01-16 20:20:38,885636:885476:885123:885742:885633:885634,4.973,3388.96
991384,6,2020-01-20 08:46:20,885636:885476:885123:885742:885633:885634,4.973,3388.96
991384,8,2020-01-20 15:48:56,885636:885476:885123:885742:885633:885634,4.973,3388.96
991384,4,2020-01-21 09:23:19,885635,0.188,1149.0
991384,1,2020-01-21 15:05:44,885739:885773:885740:885738:885777:885776:885774:885635,3.253,6097.98
991384,6,2020-01-21 17:13:11,885739:885773:885740:885738:885777:885776:885774:885635,3.253,6097.98
991384,2,2020-01-22 10:05:57,885739:885773:885740:885738:885777:885776:885774:885635,3.253,6097.98
991384,8,2020-01-22 15:26:52,885739:885773:885740:885738:885777:885776:885774:885635,3.253,6097.98
991385,5,2020-01-13 17:37:59,885637,0.166,804.0
991385,17,2020-01-14 11:49:30,885637,0.166,804.0
991385,4,2020-01-16 09:08:34,885637,0.166,799.0
991385,1,2020-01-17 11:32:12,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991385,6,2020-01-17 14:19:46,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991385,2,2020-01-20 18:40:45,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991385,8,2020-01-22 09:53:37,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991385,16,2020-02-03 11:49:30,885637,0.166,804.0
991385,22,2020-02-06 12:41:01,885637,0.166,804.0
991386,5,2020-01-13 19:35:45,885638:885639,1.92,680.99
991386,17,2020-01-14 15:13:45,885638:885639,1.92,680.99
991386,4,2020-01-16 16:54:06,885639,0.44,476.0
991386,4,2020-01-17 15:14:18,885638,1.48,199.99
991386,1,2020-01-20 17:30:32,885779:885639:885613:885638:885600:885781,3.94,3943.98
991386,6,2020-01-21 12:57:44,885779:885639:885613:885638:885600:885781,3.94,3943.98
991386,8,2020-01-21 17:15:43,885779:885639:885613:885638:885600:885781,3.94,3943.98
991386,16,2020-02-03 15:13:45,885638:885639,1.92,680.99
991386,22,2020-02-06 15:16:13,885638:885639,1.92,680.99
991387,5,2020-01-13 22:51:05,885643:885642:885641:885640:885644,2.644,4030.99
991387,4,2020-01-14 10:22:32,885644,1.28,149.99
991387,4,2020-01-14 13:20:33,885642,0.483,1099.0
991387,17,2020-01-14 15:45:43,885643:885642:885641:885640:885644,2.644,4030.99
991387,4,2020-01-14 17:19:24,885640,0.21,529.0
991387,4,2020-01-15 10:00:26,885643,0.483,1099.0
991387,1,2020-01-15 13:45:32,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991387,6,2020-01-15 15:07:38,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991387,4,2020-01-16 13:10:06,885641,0.188,1149.0
991387,2,2020-01-16 13:49:53,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991387,8,2020-01-16 16:42:20,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991387,22,2020-01-17 15:44:48,885643:885642:885641:885640:885644,2.644,4030.99
991387,1,2020-01-17 16:36:17,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991387,6,2020-01-20 11:54:34,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991387,8,2020-01-21 11:25:33,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991388,5,2020-01-14 09:33:45,885646:885645:885649:885648:885647,3.73,933.96
991388,21,2020-01-14 09:40:51,885649,0.98,129.99
991388,4,2020-01-14 14:54:54,885648,0.21,529.0
991388,15,2020-01-14 16:25:35,885649,0.98,129.99
991388,17,2020-01-14 16:55:57,885646:885645:885649:885648:885647,3.73,933.96
991388,21,2020-01-15 09:48:19,885645,0.88,89.99
991388,4,2020-01-15 11:01:13,885647,0.38,29.99
991388,4,2020-01-15 11:09:25,885646,1.28,149.99
991388,1,2020-01-15 13:45:32,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991388,6,2020-01-15 15:07:38,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991388,4,2020-01-16 09:28:12,885649,0.98,129.99
991388,15,2020-01-16 12:25:39,885645,0.88,89.99
991388,2,2020-01-16 13:49:53,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991388,8,2020-01-16 16:42:20,885585:885646:885642:885643:885648:885640:885433:885644:885647:885586:885591,6.649,6732.96
991388,4,2020-01-17 16:01:47,885645,0.88,89.99
991388,1,2020-01-17 16:36:17,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991388,6,2020-01-20 11:54:34,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991388,8,2020-01-21 11:25:33,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991388,22,2020-01-23 12:38:13,885646:885645:885649:885648:885647,3.73,933.96
991389,5,2020-01-14 11:27:17,885651:885650,1.76,653.99
991389,21,2020-01-14 19:06:33,885650,1.48,199.99
991389,17,2020-01-14 21:11:36,885651:885650,1.76,653.99
991389,15,2020-01-14 21:35:52,885650,1.48,199.99
991389,4,2020-01-15 17:49:11,885651,0.28,449.0
991389,22,2020-01-16 16:21:25,885651:885650,1.76,653.99
991389,1,2020-01-17 16:36:17,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991389,6,2020-01-20 11:54:34,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991389,4,2020-01-20 16:47:01,885650,1.48,199.99
991389,8,2020-01-21 11:25:33,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991389,1,2020-01-23 10:49:42,885814:885815:885850:885590:885429:885849:885816:885845:885650:885812,6.313,5716.94
991389,6,2020-01-24 11:07:50,885814:885815:885850:885590:885429:885849:885816:885845:885650:885812,6.313,5716.94
991389,2,2020-01-24 12:12:52,885814:885815:885850:885590:885429:885849:885816:885845:885650:885812,6.313,5716.94
991389,8,2020-01-24 17:25:09,885814:885815:885850:885590:885429:885849:885816:885845:885650:885812,6.313,5716.94
991390,5,2020-01-14 13:14:22,885652:885653:885654,1.432,923.98
991390,17,2020-01-14 15:26:02,885652:885653:885654,1.432,923.98
991390,4,2020-01-14 15:29:05,885652,0.172,699.0
991390,22,2020-01-15 13:05:11,885652:885653:885654,1.432,923.98
991390,1,2020-01-15 16:18:23,885629:885652:885397:885631:885632,3.352,1534.97
991390,4,2020-01-16 11:07:39,885654,0.98,129.99
991390,6,2020-01-16 17:15:22,885629:885652:885397:885631:885632,3.352,1534.97
991390,4,2020-01-16 20:20:38,885653,0.28,89.99
991390,1,2020-01-17 15:14:59,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991390,8,2020-01-17 18:24:04,885629:885652:885397:885631:885632,3.352,1534.97
991390,6,2020-01-20 11:08:07,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991390,8,2020-01-20 11:57:00,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991391,5,2020-01-14 14:48:31,885659:885661:885657:885656:885655:885658:885660,3.944,4106.98
991391,4,2020-01-14 22:15:51,885656,0.44,476.0
991391,21,2020-01-15 12:28:55,885658,0.483,1099.0
991391,4,2020-01-15 13:45:32,885661,0.78,99.99
991391,17,2020-01-15 13:56:19,885659:885661:885657:885656:885655:885658:885660,3.944,4106.98
991391,15,2020-01-15 14:37:12,885658,0.483,1099.0
991391,4,2020-01-15 16:55:25,885658,0.483,1099.0
991391,4,2020-01-15 19:09:46,885657,0.483,1099.0
991391,4,2020-01-15 19:46:46,885655,0.495,129.0
991391,4,2020-01-15 22:00:32,885660,0.78,99.99
991391,4,2020-01-16 16:32:00,885659,0.483,1099.0
991391,1,2020-01-16 16:32:00,885596:885659:885661:885532:885657:885582:885405:885656:885594:885655:885604:885658:885660:885441:885618,10.652,7776.93
991391,6,2020-01-16 22:13:02,885596:885659:885661:885532:885657:885582:885405:885656:885594:885655:885604:885658:885660:885441:885618,10.652,7776.93
991391,8,2020-01-17 09:49:28,885596:885659:885661:885532:885657:885582:885405:885656:885594:885655:885604:885658:885660:885441:885618,10.652,7776.93
991391,22,2020-01-22 11:41:13,885659:885661:885657:885656:885655:885658:885660,3.944,4106.98
991392,5,2020-01-14 16:56:50,885664:885662:885663,3.54,454.97
991392,21,2020-01-14 19:29:14,885663,0.78,99.99
991392,17,2020-01-15 12:00:05,885664:885662:885663,3.54,454.97
991392,4,2020-01-15 12:55:31,885664,1.28,149.99
991392,22,2020-01-15 13:53:58,885664:885662:885663,3.54,454.97
991392,4,2020-01-16 11:03:43,885662,1.48,199.99
991392,1,2020-01-17 09:33:32,885662:885697:885696:885699:885664:885701,6.157,3577.97
991392,15,2020-01-17 10:19:10,885663,0.78,99.99
991392,4,2020-01-17 16:29:08,885663,0.78,99.99
991392,6,2020-01-17 17:25:22,885662:885697:885696:885699:885664:885701,6.157,3577.97
991392,8,2020-01-20 17:42:11,885662:885697:885696:885699:885664:885701,6.157,3577.97
991392,1,2020-01-22 15:57:57,885695:885698:885827:885663,3.38,815.97
991392,6,2020-01-22 17:03:14,885695:885698:885827:885663,3.38,815.97
991392,8,2020-01-22 17:31:05,885695:885698:885827:885663,3.38,815.97
991393,5,2020-01-14 19:13:27,885665:885668:885671:885672:885666:885667:885669:885670,5.816,7196.98
991393,4,2020-01-15 08:15:00,885666,1.25,2200.0
991393,4,2020-01-15 08:52:57,885665,0.483,1099.0
991393,4,2020-01-15 10:41:00,885667,0.28,449.0
991393,17,2020-01-15 10:54:09,885665:885668:885671:885672:885666:885667:885669:885670,5.816,7196.98
991393,4,2020-01-15 11:06:18,885671,0.98,129.99
991393,4,2020-01-15 11:27:03,885668,0.21,529.0
991393,21,2020-01-15 12:09:18,885669,0.88,89.99
991393,15,2020-01-15 13:25:22,885669,0.88,89.99
991393,4,2020-01-15 16:13:00,885672,0.483,495.0
991393,22,2020-01-15 16:32:46,885665:885668:885671:885672:885666:885667:885669:885670,5.816,7196.98
991393,1,2020-01-16 12:53:05,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991393,6,2020-01-16 14:29:35,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991393,2,2020-01-16 16:56:04,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991393,4,2020-01-17 12:21:57,885670,1.25,2200.0
991393,8,2020-01-17 19:33:27,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991393,1,2020-01-20 14:32:57,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991393,6,2020-01-21 09:24:43,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991393,8,2020-01-21 10:35:09,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991393,4,2020-02-19 17:03:06,885669,0.88,89.99
991393,1,2020-02-24 13:45:30,886438:886619:885669:886620:886439,2.852,1424.97
991393,6,2020-02-24 18:31:05,886438:886619:885669:886620:886439,2.852,1424.97
991393,8,2020-02-25 08:42:40,886438:886619:885669:886620:886439,2.852,1424.97
991394,5,2020-01-14 22:06:29,885677:885676:885675:885673:885674,1.422,1382.97
991394,4,2020-01-15 08:21:43,885677,0.172,699.0
991394,4,2020-01-15 10:24:39,885673,0.28,89.99
991394,4,2020-01-15 11:38:29,885675,0.21,529.0
991394,17,2020-01-15 12:52:08,885677:885676:885675:885673:885674,1.422,1382.97
991394,21,2020-01-16 08:56:14,885676,0.38,29.99
991394,1,2020-01-16 12:53:05,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991394,6,2020-01-16 14:29:35,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991394,2,2020-01-16 16:56:04,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991394,15,2020-01-16 17:59:02,885676,0.38,29.99
991394,8,2020-01-17 19:33:27,885298:885665:885668:885677:885554:885675:885583:885671:885672:885666:885673:885667:885552,6.587999999999999,6579.94
991394,4,2020-01-21 11:22:52,885674,0.38,29.99
991394,1,2020-01-23 09:06:54,885732:885285:885551:885726:885674,2.001,2817.99
991394,6,2020-01-23 09:29:12,885732:885285:885551:885726:885674,2.001,2817.99
991394,8,2020-01-23 12:00:01,885732:885285:885551:885726:885674,2.001,2817.99
991394,22,2020-01-23 17:44:34,885677:885676:885675:885673:885674,1.422,1382.97
991394,4,2020-01-27 17:05:09,885676,0.38,29.99
991394,1,2020-01-30 12:14:21,885869:885676:885894:885729:885908:885556:885906,4.632,2107.95
991394,6,2020-01-31 11:58:57,885869:885676:885894:885729:885908:885556:885906,4.632,2107.95
991394,8,2020-01-31 17:30:00,885869:885676:885894:885729:885908:885556:885906,4.632,2107.95
991395,5,2020-01-15 07:56:48,885679:885680:885681:885678:885683:885682,4.769,2801.97
991395,4,2020-01-15 09:18:58,885678,1.28,149.99
991395,21,2020-01-15 10:13:10,885683,0.166,799.0
991395,4,2020-01-15 10:18:37,885680,0.483,1099.0
991395,17,2020-01-15 13:16:33,885679:885680:885681:885678:885683:885682,4.769,2801.97
991395,4,2020-01-15 17:55:06,885682,0.28,449.0
991395,1,2020-01-16 08:56:04,885680:885621:885678:885620:885624:885623:885682:885396,4.235,4639.98
991395,4,2020-01-16 11:02:54,885681,1.28,149.99
991395,6,2020-01-16 12:00:17,885680:885621:885678:885620:885624:885623:885682:885396,4.235,4639.98
991395,8,2020-01-16 12:46:06,885680:885621:885678:885620:885624:885623:885682:885396,4.235,4639.98
991395,4,2020-01-17 21:17:02,885679,1.28,149.99
991395,1,2020-01-20 00:00:00,885679:885681,2.56,299.98
991395,6,2020-01-20 09:16:45,885679:885681,2.56,299.98
991395,15,2020-01-20 10:49:37,885683,0.166,799.0
991395,8,2020-01-20 16:53:20,885679:885681,2.56,299.98
991395,22,2020-01-21 14:46:01,885679:885680:885681:885678:885683:885682,4.769,2801.97
991395,4,2020-01-24 12:23:58,885683,0.166,799.0
991395,1,2020-01-24 15:45:29,885861:885899:885683:885896:885863:885860,2.923,5052.0
991395,6,2020-01-27 09:47:26,885861:885899:885683:885896:885863:885860,2.923,5052.0
991395,8,2020-01-27 12:57:23,885861:885899:885683:885896:885863:885860,2.923,5052.0
991396,5,2020-01-15 10:46:16,885689:885687:885688:885685:885684:885690:885686,4.652,2131.96
991396,17,2020-01-15 11:57:19,885689:885687:885688:885685:885684:885690:885686,4.652,2131.96
991396,4,2020-01-15 16:16:31,885685,0.28,449.0
991396,4,2020-01-16 10:08:11,885689,1.28,149.99
991396,4,2020-01-16 15:50:05,885688,0.88,89.99
991396,4,2020-01-16 15:59:09,885686,0.28,449.0
991396,22,2020-01-16 17:54:49,885689:885687:885688:885685:885684:885690:885686,4.652,2131.96
991396,1,2020-01-17 14:08:03,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991396,6,2020-01-17 17:10:11,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991396,8,2020-01-20 09:58:48,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991396,4,2020-01-20 10:31:14,885690,0.172,699.0
991396,21,2020-01-21 08:55:17,885687,0.28,89.99
991396,4,2020-01-21 15:38:54,885684,1.48,199.99
991396,1,2020-01-22 10:54:10,885735:885770:885771:885837:885684:885690:885772,4.949,4805.98
991396,6,2020-01-22 15:22:45,885735:885770:885771:885837:885684:885690:885772,4.949,4805.98
991396,8,2020-01-22 16:51:41,885735:885770:885771:885837:885684:885690:885772,4.949,4805.98
991396,15,2020-01-23 18:06:14,885687,0.28,89.99
991396,4,2020-02-03 13:36:56,885687,0.28,89.99
991396,1,2020-02-04 15:30:48,886075:886072:886119:886073:885687:885769:885902:886079:886074:886122,6.89,4496.94
991396,6,2020-02-04 18:01:23,886075:886072:886119:886073:885687:885769:885902:886079:886074:886122,6.89,4496.94
991396,8,2020-02-05 14:40:50,886075:886072:886119:886073:885687:885769:885902:886079:886074:886122,6.89,4496.94
991397,5,2020-01-15 12:52:19,885691:885692:885693,2.522,3333.99
991397,4,2020-01-15 22:52:10,885693,0.98,129.99
991397,17,2020-01-16 11:53:55,885691:885692:885693,2.522,3333.99
991397,4,2020-01-17 10:58:49,885691,0.172,699.0
991397,4,2020-01-17 16:18:18,885692,1.37,2500.0
991397,1,2020-01-17 16:36:17,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991397,6,2020-01-20 11:54:34,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991397,8,2020-01-21 11:25:33,885651:885645:885333:885649:885641:885693:885588:885691:885692,6.212999999999999,5731.96
991397,22,2020-01-22 11:35:17,885691:885692:885693,2.522,3333.99
991398,5,2020-01-15 15:04:26,885694,0.44,481.0
991398,17,2020-01-16 10:14:35,885694,0.44,481.0
991398,22,2020-01-16 11:50:30,885694,0.44,481.0
991398,4,2020-01-16 16:49:48,885694,0.44,476.0
991398,1,2020-01-17 15:14:59,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991398,6,2020-01-20 11:08:07,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991398,8,2020-01-20 11:57:00,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991399,5,2020-01-15 16:28:39,885695:885698:885697:885696:885700:885699:885701,6.537000000000001,3602.96
991399,21,2020-01-15 17:54:08,885698,1.28,149.99
991399,17,2020-01-16 12:39:11,885695:885698:885697:885696:885700:885699:885701,6.537000000000001,3602.96
991399,4,2020-01-16 13:42:17,885696,1.48,199.99
991399,4,2020-01-16 16:02:48,885701,1.25,2200.0
991399,4,2020-01-16 16:46:36,885699,0.172,699.0
991399,4,2020-01-16 17:57:41,885697,0.495,129.0
991399,1,2020-01-17 09:33:32,885662:885697:885696:885699:885664:885701,6.157,3577.97
991399,15,2020-01-17 10:30:43,885698,1.28,149.99
991399,6,2020-01-17 17:25:22,885662:885697:885696:885699:885664:885701,6.157,3577.97
991399,4,2020-01-20 08:58:27,885695,0.88,89.99
991399,8,2020-01-20 17:42:11,885662:885697:885696:885699:885664:885701,6.157,3577.97
991399,4,2020-01-21 09:01:45,885698,1.28,149.99
991399,1,2020-01-22 15:57:57,885695:885698:885827:885663,3.38,815.97
991399,6,2020-01-22 17:03:14,885695:885698:885827:885663,3.38,815.97
991399,8,2020-01-22 17:31:05,885695:885698:885827:885663,3.38,815.97
991399,4,2020-01-23 15:55:39,885700,0.98,129.99
991399,1,2020-01-28 11:01:49,885700,0.98,129.99
991399,6,2020-01-28 17:27:12,885700,0.98,129.99
991399,2,2020-01-28 17:44:28,885700,0.98,129.99
991399,8,2020-01-29 16:46:15,885700,0.98,129.99
991399,16,2020-02-05 12:39:11,885695:885698:885697:885696:885700:885699:885701,6.537000000000001,3602.96
991399,22,2020-02-18 11:41:24,885695:885698:885697:885696:885700:885699:885701,6.537000000000001,3602.96
991400,5,2020-01-15 18:17:06,885706:885702:885704:885705:885703:885707,2.978,4350.99
991400,4,2020-01-16 09:37:47,885702,0.166,799.0
991400,4,2020-01-16 16:41:07,885705,0.495,129.0
991400,4,2020-01-16 18:29:43,885704,0.172,699.0
991400,17,2020-01-17 11:25:32,885706:885702:885704:885705:885703:885707,2.978,4350.99
991400,1,2020-01-17 11:32:12,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991400,6,2020-01-17 14:19:46,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991400,4,2020-01-17 15:11:25,885706,0.28,89.99
991400,21,2020-01-17 18:18:26,885703,0.495,129.0
991400,15,2020-01-17 18:26:05,885703,0.495,129.0
991400,4,2020-01-20 08:33:56,885703,0.495,129.0
991400,2,2020-01-20 18:40:45,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991400,4,2020-01-21 09:49:57,885707,1.37,2500.0
991400,1,2020-01-21 16:01:03,885753:885706:885757:885755:885754:885703:885707:885759,4.776,5794.98
991400,6,2020-01-21 16:03:31,885753:885706:885757:885755:885754:885703:885707:885759,4.776,5794.98
991400,8,2020-01-22 09:53:37,885702:885390:885704:885637:885504:885705:885391,3.754,2854.98
991400,8,2020-01-22 15:35:34,885753:885706:885757:885755:885754:885703:885707:885759,4.776,5794.98
991400,16,2020-02-06 11:25:32,885706:885702:885704:885705:885703:885707,2.978,4350.99
991400,16,2020-02-26 11:25:32,885706:885702:885704:885705:885703:885707,2.978,4350.99
991400,16,2020-03-17 11:25:32,885706:885702:885704:885705:885703:885707,2.978,4350.99
991400,22,2020-03-18 17:25:54,885706:885702:885704:885705:885703:885707,2.978,4350.99
991401,5,2020-01-15 20:30:52,885709:885710:885708,3.13,3153.99
991401,17,2020-01-16 10:11:44,885709:885710:885708,3.13,3153.99
991401,4,2020-01-16 11:33:16,885708,1.48,199.99
991401,4,2020-01-17 14:40:11,885710,1.37,2500.0
991401,21,2020-01-20 11:19:44,885709,0.28,449.0
991401,1,2020-01-20 12:39:12,885710:885708,2.85,2699.99
991401,15,2020-01-21 09:44:47,885709,0.28,449.0
991401,6,2020-01-21 14:49:34,885710:885708,2.85,2699.99
991401,8,2020-01-21 16:11:46,885710:885708,2.85,2699.99
991401,4,2020-01-27 15:11:39,885709,0.28,449.0
991401,1,2020-01-28 11:05:38,885955:885937:885878:885709:885935:885938:885941:885954:885995:885936:885880,4.186,4323.95
991401,6,2020-01-28 14:46:51,885955:885937:885878:885709:885935:885938:885941:885954:885995:885936:885880,4.186,4323.95
991401,8,2020-01-28 20:45:48,885955:885937:885878:885709:885935:885938:885941:885954:885995:885936:885880,4.186,4323.95
991401,16,2020-02-05 10:11:44,885709:885710:885708,3.13,3153.99
991401,22,2020-02-11 13:36:27,885709:885710:885708,3.13,3153.99
991402,5,2020-01-16 00:23:07,885716:885715:885713:885718:885712:885711:885714:885717,4.046,3178.96
991402,4,2020-01-16 08:56:04,885715,1.25,2200.0
991402,4,2020-01-16 10:26:37,885711,0.483,79.99
991402,4,2020-01-16 15:48:58,885713,0.495,129.0
991402,4,2020-01-17 08:28:04,885716,0.44,476.0
991402,4,2020-01-17 13:04:36,885717,0.495,129.0
991402,21,2020-01-17 14:22:42,885712,0.483,79.99
991402,1,2020-01-17 15:14:59,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991402,4,2020-01-17 15:38:54,885718,0.2,39.99
991402,4,2020-01-17 15:55:33,885714,0.2,39.99
991402,6,2020-01-20 11:08:07,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991402,8,2020-01-20 11:57:00,885716:885715:885713:885628:885630:885457:885694:885301:885653:885654:885711:885717,6.437,6233.96
991402,1,2020-01-21 21:38:59,885458:885823:885788:885787:885718:885789:885714,4.2,4656.97
991402,6,2020-01-22 09:16:51,885458:885823:885788:885787:885718:885789:885714,4.2,4656.97
991402,8,2020-01-22 15:30:33,885458:885823:885788:885787:885718:885789:885714,4.2,4656.97
991402,17,2020-01-22 16:02:16,885716:885715:885713:885718:885712:885711:885714:885717,4.046,3178.96
991402,15,2020-01-23 14:16:18,885712,0.483,79.99
991402,22,2020-01-28 09:36:22,885716:885715:885713:885718:885712:885711:885714:885717,4.046,3178.96
991402,4,2020-02-11 15:12:01,885712,0.483,79.99
991402,1,2020-02-11 16:54:24,886278:886198:886276:886199:886277:885712:886186,3.119,3105.97
991402,6,2020-02-12 09:06:32,886278:886198:886276:886199:886277:885712:886186,3.119,3105.97
991402,2,2020-02-12 16:09:14,886278:886198:886276:886199:886277:885712:886186,3.119,3105.97
991402,2,2020-02-13 11:21:53,886278:886198:886276:886199:886277:885712:886186,3.119,3105.97
991402,8,2020-02-13 11:24:19,886278:886198:886276:886199:886277:885712:886186,3.119,3105.97
991403,5,2020-01-16 09:27:13,885720:885721:885719,2.025,3699.0
991403,17,2020-01-16 12:08:06,885720:885721:885719,2.025,3699.0
991403,4,2020-01-16 16:46:02,885719,1.37,2500.0
991403,4,2020-01-17 09:33:32,885721,0.172,699.0
991403,1,2020-01-17 14:08:03,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991403,6,2020-01-17 17:10:11,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991403,8,2020-01-20 09:58:48,885734:885689:885721:885475:885066:885719:885688:885685:885686,6.305,6034.97
991403,21,2020-01-22 10:12:56,885720,0.483,495.0
991403,22,2020-01-22 10:32:41,885720:885721:885719,2.025,3699.0
991403,15,2020-01-23 13:02:44,885720,0.483,495.0
991403,4,2020-01-29 10:19:48,885720,0.483,495.0
991403,1,2020-01-30 00:00:00,885836:885720:885900:885905,1.943,1113.98
991403,6,2020-01-30 09:10:28,885836:885720:885900:885905,1.943,1113.98
991403,8,2020-01-30 11:33:22,885836:885720:885900:885905,1.943,1113.98
991404,5,2020-01-16 11:14:13,885732:885723:885724:885729:885730:885728:885733:885727:885725:885731:885726:885722,4.646,7664.97
991404,17,2020-01-16 15:17:18,885732:885723:885724:885729:885730:885728:885733:885727:885725:885731:885726:885722,4.646,7664.97
991404,21,2020-01-16 15:56:04,885729,0.166,799.0
991404,4,2020-01-16 16:08:35,885724,0.98,129.99
991404,4,2020-01-17 09:23:32,885727,0.483,1099.0
991404,21,2020-01-17 10:00:02,885725,0.188,1149.0
991404,21,2020-01-17 11:12:18,885730,0.483,495.0
991404,4,2020-01-17 11:26:45,885733,0.2,39.99
991404,4,2020-01-17 14:33:31,885723,0.188,1149.0
991404,4,2020-01-17 14:45:26,885731,0.38,29.99
991404,4,2020-01-17 16:36:17,885722,0.44,476.0
991404,15,2020-01-17 17:05:41,885730,0.483,495.0
991404,4,2020-01-20 11:04:11,885728,0.172,699.0
991404,1,2020-01-20 14:32:57,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991404,4,2020-01-20 15:48:43,885726,0.483,495.0
991404,4,2020-01-20 21:22:38,885732,0.483,1099.0
991404,6,2020-01-21 09:24:43,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991404,8,2020-01-21 10:35:09,885723:885724:885733:885728:885727:885555:885731:885722:885670,4.259,6621.97
991404,15,2020-01-21 15:17:53,885729,0.166,799.0
991404,15,2020-01-22 15:27:29,885725,0.188,1149.0
991404,1,2020-01-23 09:06:54,885732:885285:885551:885726:885674,2.001,2817.99
991404,6,2020-01-23 09:29:12,885732:885285:885551:885726:885674,2.001,2817.99
991404,8,2020-01-23 12:00:01,885732:885285:885551:885726:885674,2.001,2817.99
991404,4,2020-01-23 13:03:18,885725,0.188,1149.0
991404,22,2020-01-24 18:01:52,885732:885723:885724:885729:885730:885728:885733:885727:885725:885731:885726:885722,4.646,7664.97
991404,1,2020-01-27 12:58:19,885870:885893:885296:885964:885909:885907:885725,4.413,4785.98
991404,6,2020-01-28 09:51:35,885870:885893:885296:885964:885909:885907:885725,4.413,4785.98
